case_id,client_name,case_type,notary,workflow_status,case_category,notarization_category,usage_country,accept_date,issue_date,notary_fee,fee_status
2023007598,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,加拿大,2023-03-31,2023-03-31,150.00,是
2023007599,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-03-31,2023-03-31,100.00,否
20230076,REDACTED_CLIENT,城市房屋所有权委托,Staff_070,已归档,新证,国内民事,中国大陆,2023-01-03,2023-01-04,500.00,是
202300760,REDACTED_CLIENT,无犯罪记录,Staff_019,已归档,新证,涉外民事,泰国,2023-01-11,2023-01-11,150.00,是
2023007600,REDACTED_CLIENT,证书（执照）,Staff_049,已归档,新证,涉外民事,加拿大,2023-03-31,2023-04-04,150.00,是
2023007601,REDACTED_CLIENT,证书（执照）,Staff_039,已归档,新证,涉外民事,法国,2023-03-31,2023-04-03,540.00,是
2023007602,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,马来西亚,2023-03-31,2023-03-31,150.00,是
2023007604,REDACTED_CLIENT,译本与原本相符,Staff_024,已归档,新证,涉外民事,美国,2023-03-31,2023-04-03,150.00,是
2023007606,REDACTED_CLIENT,译本与原本相符,Staff_039,已归档,新证,涉外民事,韩国,2023-03-31,2023-04-03,300.00,是
202300762,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_036,已归档,新证,涉外民事,尼日利亚,2023-01-12,2023-01-12,500.00,是
202300763,REDACTED_CLIENT,证书（执照）,Staff_004,已归档,新证,涉外民事,马耳他,2023-01-11,2023-01-11,150.00,是
202300764,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,德国,2023-01-11,2023-01-11,150.00,是
202300765,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-01-11,2023-01-11,150.00,是
202300767,REDACTED_CLIENT,证书（执照）,Staff_044,已归档,新证,涉外民事,葡萄牙,2023-01-11,2023-01-12,150.00,是
202300769,REDACTED_CLIENT,曾用名,Staff_030,已归档,新证,涉外民事,澳大利亚,2023-01-11,2023-01-12,150.00,是
20230077,REDACTED_CLIENT,一般事务性委托,Staff_012,已归档,新证,国内民事,中国大陆,2023-01-03,2023-01-11,2000.00,是
202300770,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,新西兰,2023-01-11,2023-01-11,150.00,是
202300772,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,塞浦路斯,2023-01-11,2023-01-11,150.00,是
202300774,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,加拿大,2023-01-28,2023-01-28,150.00,是
202300775,REDACTED_CLIENT,法定继承,Staff_039,已归档,新证,国内民事,中国大陆,2023-01-12,2023-01-18,4100.00,是
20230078,REDACTED_CLIENT,婚前财产约定协议,Staff_019,已归档,新证,国内民事,中国大陆,2023-01-03,2023-01-03,800.00,是
202300780,REDACTED_CLIENT,证书（执照）,Staff_020,已归档,新证,国内民事,中国大陆,2023-01-11,2023-01-16,500.00,是
202300781,REDACTED_CLIENT,法定继承,Staff_024,已归档,新证,国内民事,中国大陆,2023-01-11,2023-01-12,5465.00,是
202300782,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉外民事,西班牙,2023-01-11,2023-01-12,150.00,是
202300783,REDACTED_CLIENT,出生,Staff_004,已归档,新证,涉外民事,葡萄牙,2023-01-12,2023-01-12,150.00,是
202300784,REDACTED_CLIENT,译本与原本相符,Staff_054,已归档,新证,涉外民事,奥地利,2023-01-12,2023-01-17,150.00,是
202300786,REDACTED_CLIENT,其他保全行为,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-16,2023-01-20,4000.00,是
202300787,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-12,2023-01-12,150.00,是
202300788,REDACTED_CLIENT,译本与原本相符,Staff_054,已归档,新证,涉外民事,美国,2023-01-12,2023-01-12,150.00,是
20230079,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
202300791,REDACTED_CLIENT,文书保管,Staff_051,已归档,新证,保管,中国大陆,2023-01-12,2023-01-13,800.00,是
202300792,REDACTED_CLIENT,法定继承,Staff_013,已归档,新证,国内民事,中国大陆,2023-01-13,2023-01-29,4200.00,是
202300793,REDACTED_CLIENT,法定继承,Staff_048,已归档,新证,国内民事,中国大陆,2023-01-12,2023-03-03,2575.00,是
202300794,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-12,2023-01-12,150.00,是
202300796,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,加拿大,2023-01-12,2023-01-12,0.00,Unknown
202300797,REDACTED_CLIENT,法定继承,Staff_077,已归档,新证,国内民事,中国大陆,2023-01-12,2023-01-17,3080.00,是
2023008,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,瑞典,2023-01-03,2023-01-03,150.00,是
20230080,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
202300800,REDACTED_CLIENT,译本与原本相符,Staff_054,已归档,新证,涉外民事,美国,2023-01-12,2023-01-12,500.00,是
202300802,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,爱尔兰,2023-01-12,2023-01-12,0.00,Unknown
202300803,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300804,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300807,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300809,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_039,已归档,新证,涉外民事,希腊,2023-01-12,2023-01-12,500.00,是
20230081,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
202300810,REDACTED_CLIENT,亲属关系,Staff_054,已归档,新证,涉外民事,日本,2023-01-12,2023-01-12,150.00,是
202300813,REDACTED_CLIENT,证书（执照）,Staff_039,已归档,新证,涉外民事,加拿大,2023-01-12,2023-01-12,150.00,是
202300814,REDACTED_CLIENT,法定继承,Staff_030,归档,新证,国内民事,中国大陆,2023-01-12,2023-01-28,3480.00,是
202300815,REDACTED_CLIENT,一般事务性委托,Staff_048,已归档,新证,国内民事,中国大陆,2023-01-12,2023-01-12,500.00,是
202300816,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300818,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
20230082,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
202300820,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300821,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300822,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300823,REDACTED_CLIENT,法定继承,Staff_077,已归档,新证,国内民事,中国大陆,2023-01-17,2023-02-01,4391.00,是
202300826,REDACTED_CLIENT,法定继承,Staff_070,已归档,新证,国内民事,中国大陆,2023-01-06,2023-01-13,0.00,Unknown
202300827,REDACTED_CLIENT,无犯罪记录,Staff_019,已归档,新证,涉外民事,泰国,2023-01-12,2023-01-12,150.00,是
202300828,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,加拿大,2023-01-16,2023-01-18,150.00,是
202300829,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,德国,2023-01-12,2023-01-12,150.00,是
20230083,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
202300830,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300831,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-18,2023-01-18,150.00,是
202300835,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-01-12,2023-01-13,150.00,是
202300836,REDACTED_CLIENT,证书（执照）,Staff_027,已归档,新证,涉外民事,韩国,2023-01-12,2023-01-12,0.00,Unknown
202300837,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,美国,2023-01-12,2023-01-13,150.00,是
202300838,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,荷兰,2023-01-13,2023-01-13,150.00,是
202300839,REDACTED_CLIENT,证书（执照）,Staff_006,已归档,新证,涉外民事,多米尼克,2023-01-12,2023-01-18,150.00,是
202300841,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,加拿大,2023-01-12,2023-01-13,0.00,Unknown
202300843,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,韩国,2023-01-12,2023-01-12,150.00,是
202300844,REDACTED_CLIENT,无犯罪记录,Staff_039,已归档,新证,涉外民事,泰国,2023-01-12,2023-01-12,150.00,是
202300845,REDACTED_CLIENT,证书（执照）,Staff_006,已归档,新证,涉外民事,法国,2023-01-12,2023-01-13,150.00,是
202300847,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-12,2023-01-13,150.00,是
202300849,REDACTED_CLIENT,法定继承,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-12,2023-01-16,4296.00,是
20230085,REDACTED_CLIENT,法定继承,Staff_024,已归档,新证,国内民事,中国大陆,2023-01-04,2023-01-10,3912.00,是
202300850,REDACTED_CLIENT,一般事务性委托,Staff_018,已归档,新证,国内民事,中国大陆,2023-01-12,2023-01-13,500.00,是
202300851,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,塞舌尔,2023-01-12,2023-01-12,150.00,是
202300852,REDACTED_CLIENT,法定继承,Staff_067,归档,新证,国内民事,中国大陆,2023-01-12,2023-02-03,2250.00,是
202300853,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300854,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-12,2023-01-13,150.00,是
202300856,REDACTED_CLIENT,文本相符,Staff_051,已归档,新证,涉外民事,新加坡,2023-01-12,2023-01-12,150.00,是
202300857,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300858,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-12,2023-01-13,150.00,是
202300859,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,加拿大,2023-01-12,2023-01-12,150.00,是
20230086,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
202300860,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300861,REDACTED_CLIENT,证书（执照）,Staff_004,已归档,新证,涉外民事,泰国,2023-01-12,2023-01-12,150.00,是
202300862,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,瓦努阿图,2023-01-12,2023-01-17,0.00,Unknown
202300863,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300864,REDACTED_CLIENT,小额继承,Staff_014,已归档,新证,国内民事,中国大陆,2023-01-17,2023-01-28,654.00,是
202300865,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300866,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
20230087,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
202300870,REDACTED_CLIENT,一般事务性委托,Staff_007,发证,新证,国内涉他,中国大陆,2023-01-12,2023-01-13,200.00,是
202300871,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,爱尔兰,2023-01-12,2023-01-16,0.00,Unknown
202300873,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300874,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-12,100.00,否
202300875,REDACTED_CLIENT,证书（执照）,Staff_051,已归档,新证,涉外民事,德国,2023-01-12,2023-01-13,150.00,是
202300876,REDACTED_CLIENT,保全书证,Staff_067,归档,新证,国内民事,中国大陆,2023-01-12,2023-02-01,2000.00,是
202300879,REDACTED_CLIENT,夫妻财产约定协议,Staff_077,已归档,新证,国内民事,中国大陆,2023-01-12,2023-01-13,800.00,是
20230088,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,爱尔兰,2023-01-03,2023-01-04,0.00,Unknown
202300880,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,爱尔兰,2023-01-12,2023-01-16,0.00,Unknown
202300881,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,加拿大,2023-01-12,2023-01-12,150.00,是
202300885,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,芬兰,2023-01-17,2023-01-17,150.00,是
202300888,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-01-16,2023-01-18,150.00,是
20230089,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
202300891,REDACTED_CLIENT,证书（执照）,Staff_044,已归档,新证,涉外民事,马来西亚,2023-01-12,2023-01-12,150.00,是
202300893,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_008,已归档,新证,涉外民事,几内亚,2023-01-12,2023-01-12,500.00,是
202300894,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,伊拉克,2023-01-12,2023-01-12,150.00,是
202300896,REDACTED_CLIENT,一般事务性委托,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-13,2023-01-18,2500.00,是
202300897,REDACTED_CLIENT,法定继承,Staff_009,已归档,新证,国内民事,中国大陆,2023-01-13,2023-01-31,4450.00,是
2023009,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,巴西,2023-01-03,2023-01-03,150.00,是
20230090,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
202300900,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,哈萨克斯坦,2023-01-12,2023-01-12,500.00,是
202300901,REDACTED_CLIENT,一般事务性委托,Staff_054,已归档,新证,国内民事,中国大陆,2023-01-12,2023-01-12,500.00,是
202300903,REDACTED_CLIENT,城市房屋所有权委托,Staff_067,归档,新证,国内民事,中国大陆,2023-01-12,2023-01-16,2000.00,是
202300904,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-12,2023-01-13,100.00,否
202300905,REDACTED_CLIENT,出生,Staff_024,已归档,新证,涉外民事,日本,2023-01-12,2023-01-13,150.00,是
202300906,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,菲律宾,2023-01-12,2023-01-13,500.00,是
202300907,REDACTED_CLIENT,亲属关系,Staff_030,已归档,新证,涉外民事,希腊,2023-01-11,2023-01-12,450.00,是
202300908,REDACTED_CLIENT,证书（执照）,Staff_006,已归档,新证,涉外民事,新西兰,2023-01-12,2023-01-16,150.00,是
202300909,REDACTED_CLIENT,出生,Staff_006,已归档,新证,涉外民事,澳大利亚,2023-01-12,2023-01-16,150.00,是
20230091,REDACTED_CLIENT,证书（执照）,Staff_004,已归档,新证,涉外民事,厄瓜多尔,2023-01-03,2023-01-03,150.00,是
202300912,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-12,2023-01-17,150.00,是
202300916,REDACTED_CLIENT,出生,Staff_024,已归档,新证,涉外民事,日本,2023-01-12,2023-01-13,150.00,是
202300917,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_008,已归档,新证,涉外民事,印度尼西亚,2023-01-12,2023-01-16,500.00,是
202300918,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-12,2023-01-16,150.00,是
202300919,REDACTED_CLIENT,译本与原本相符,Staff_024,已归档,新证,涉外民事,美国,2023-01-12,2023-01-16,0.00,Unknown
202300921,REDACTED_CLIENT,执行证书,Staff_036,已归档,新证,国内经济执行证书,中国大陆,2023-01-12,2023-02-06,1950.00,是
202300924,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-12,2023-01-16,150.00,是
202300926,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-01-12,2023-01-16,150.00,是
202300927,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,德国,2023-01-12,2023-01-13,150.00,是
20230093,REDACTED_CLIENT,证书（执照）,Staff_070,已归档,新证,涉外民事,澳大利亚,2023-01-03,2023-01-04,150.00,是
202300933,REDACTED_CLIENT,亲属关系,Staff_008,已归档,新证,涉外民事,日本,2023-01-13,2023-01-13,150.00,是
202300934,REDACTED_CLIENT,无犯罪记录,Staff_019,已归档,新证,涉外民事,新西兰,2023-01-16,2023-01-16,150.00,是
202300935,REDACTED_CLIENT,出生,Staff_006,已归档,新证,涉外民事,法国,2023-01-13,2023-01-13,150.00,是
202300936,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-13,2023-01-13,100.00,否
202300938,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-13,2023-01-13,100.00,否
202300939,REDACTED_CLIENT,法定继承,Staff_067,受理,新证,国内民事,中国大陆,2023-01-13,NULL,0.00,否
20230094,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,韩国,2023-01-03,2023-01-03,150.00,是
202300940,REDACTED_CLIENT,译本与原本相符,Staff_044,已归档,新证,涉外民事,美国,2023-01-13,2023-01-16,150.00,是
202300941,REDACTED_CLIENT,一般事务性委托,Staff_051,已归档,新证,国内民事,中国大陆,2023-01-13,2023-01-16,500.00,是
202300942,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-13,2023-01-13,100.00,否
202300943,REDACTED_CLIENT,一般事务性委托,Staff_018,已归档,新证,国内民事,中国大陆,2023-01-12,2023-01-13,3000.00,是
202300944,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-13,2023-01-13,100.00,否
202300946,REDACTED_CLIENT,一般事务性委托,Staff_007,发证,新证,国内涉他,中国大陆,2023-01-13,2023-01-16,200.00,是
202300947,REDACTED_CLIENT,亲属关系,Staff_024,已归档,新证,涉外民事,德国,2023-01-13,2023-01-13,150.00,是
